1,346271E+2	3,723600E+3
1,353307E+2	3,750800E+3
1,360343E+2	3,723300E+3
1,367378E+2	3,756600E+3
1,374412E+2	3,711300E+3
1,381445E+2	3,750300E+3
1,388478E+2	3,719800E+3
1,395510E+2	3,749900E+3
1,402542E+2	3,722200E+3
1,409572E+2	3,756700E+3
1,416602E+2	3,713800E+3
1,423632E+2	3,752500E+3
1,430660E+2	3,725600E+3
1,437688E+2	3,750300E+3
1,444715E+2	3,720100E+3
1,451742E+2	3,753500E+3
1,458768E+2	3,723900E+3
1,465793E+2	3,748800E+3
1,472817E+2	3,721300E+3
1,479841E+2	3,751100E+3
1,486864E+2	3,718300E+3
1,493887E+2	3,751100E+3
1,500909E+2	3,722100E+3
1,507930E+2	3,755300E+3
1,514950E+2	3,720100E+3
1,521970E+2	3,760100E+3
1,528989E+2	3,722200E+3
1,536008E+2	3,755600E+3
1,543026E+2	3,727800E+3
1,550043E+2	3,753600E+3
1,557060E+2	3,722300E+3
1,564076E+2	3,754100E+3
1,571091E+2	3,725400E+3
1,578106E+2	3,756400E+3
1,585121E+2	3,718700E+3
1,592134E+2	3,753400E+3
1,599147E+2	3,722700E+3
1,606160E+2	3,751000E+3
1,613172E+2	3,727800E+3
1,620183E+2	3,752500E+3
1,627194E+2	3,726400E+3
1,634204E+2	3,754400E+3
1,641213E+2	3,718000E+3
1,648222E+2	3,763000E+3
1,655231E+2	3,727500E+3
1,662238E+2	3,777200E+3
1,669246E+2	3,751900E+3
1,676252E+2	3,796800E+3
1,683259E+2	3,777400E+3
1,690264E+2	3,830900E+3
1,697269E+2	3,794400E+3
1,704274E+2	3,838100E+3
1,711278E+2	3,801900E+3
1,718281E+2	3,835300E+3
1,725284E+2	3,807100E+3
1,732286E+2	3,839600E+3
1,739288E+2	3,805900E+3
1,746290E+2	3,840000E+3
1,753290E+2	3,815500E+3
1,760291E+2	3,838900E+3
1,767290E+2	3,808000E+3
1,774290E+2	3,836700E+3
1,781288E+2	3,808600E+3
1,788287E+2	3,846300E+3
1,795285E+2	3,807800E+3
1,802282E+2	3,847100E+3
1,809279E+2	3,809200E+3
1,816275E+2	3,844600E+3
1,823271E+2	3,808800E+3
1,830266E+2	3,840700E+3
1,837261E+2	3,807600E+3
1,844256E+2	3,841700E+3
1,851250E+2	3,810200E+3
1,858243E+2	3,836200E+3
1,865236E+2	3,808900E+3
1,872229E+2	3,835700E+3
1,879221E+2	3,816900E+3
1,886213E+2	3,832800E+3
